hometown_id,total_athletes,city_name,state_code,latitude,longitude,state_latitude,state_longitude,ht_name,region,elevation,distance_to_west_coast_km,distance_to_east_coast_km,distance_to_nearest_coast_km,climate_zone
HT_CA_Concord,1,Concord,CA,37.9768525,-122.0335624,36.1162,-119.6816,"Concord, CA",West,25.0,40.679105633926284,4099.596346590081,40.679105633926284,Subtropical
HT_CA_Contra_Costa_County,2,Contra Costa County,CA,37.9034806,-121.9175345,36.1162,-119.6816,"Contra Costa County, CA",West,340.0,46.42418637454288,4092.750387963916,46.42418637454288,Subtropical
HT_CA_Corona,2,Corona,CA,33.8752945,-117.566444,36.1162,-119.6816,"Corona, CA",West,204.0,615.8648394200878,3895.3159493575095,615.8648394200878,Tropical/Subtropical
HT_CA_Corona_Del_Mar,1,Corona Del Mar,CA,33.5995916,-117.873739,36.1162,-119.6816,"Corona Del Mar, CA",West,34.0,619.4326001621816,3933.8825975358386,619.4326001621816,Tropical/Subtropical
HT_CA_Coronado,1,Coronado,CA,32.6915199,-117.1766947,36.1162,-119.6816,"Coronado, CA",West,13.0,738.509319244516,3917.8211126792567,738.509319244516,Tropical/Subtropical
HT_CA_Costa_Mesa,4,Costa Mesa,CA,33.6633386,-117.903317,36.1162,-119.6816,"Costa Mesa, CA",West,26.0,612.270716429293,3933.4410127062183,612.270716429293,Tropical/Subtropical
HT_CA_Covina,4,Covina,CA,34.0877926,-117.8891164,36.1162,-119.6816,"Covina, CA",West,170.0,578.2124104488771,3912.915242464045,578.2124104488771,Tropical/Subtropical
HT_CA_Culver_City,7,Culver City,CA,34.0211224,-118.396466,36.1162,-119.6816,"Culver City, CA",West,34.0,552.4904716375577,3958.7089121632644,552.4904716375577,Tropical/Subtropical
HT_CA_Cypress,1,Cypress,CA,33.8248235,-118.0399368,36.1162,-119.6816,"Cypress, CA",West,16.0,590.4358323510914,3937.565658794587,590.4358323510914,Tropical/Subtropical
HT_CA_Dana_Point,1,Dana Point,CA,33.4669721,-117.6981075,36.1162,-119.6816,"Dana Point, CA",West,51.0,641.2071100823326,3925.1971866938065,641.2071100823326,Tropical/Subtropical
HT_CA_Danville,1,Danville,CA,37.8225892,-122.0008254,36.1162,-119.6816,"Danville, CA",West,112.0,37.24271432647413,4102.692821795009,37.24271432647413,Subtropical
HT_CA_Davis,2,Davis,CA,38.5435526,-121.739005,36.1162,-119.6816,"Davis, CA",West,14.0,104.09244742438806,4054.448599140393,104.09244742438806,Subtropical
HT_CA_Del_Monte,1,Del Monte,CA,36.6007933,-121.8691237,36.1162,-119.6816,"Del Monte, CA",West,10.0,139.16233512442005,4139.580180242923,139.16233512442005,Subtropical
HT_CA_Dinuba,1,Dinuba,CA,36.5432837,-119.3870656,36.1162,-119.6816,"Dinuba, CA",West,109.0,302.0239150193405,3934.722163805502,302.0239150193405,Subtropical
HT_CA_Downey,6,Downey,CA,33.9404441,-118.1292846,36.1162,-119.6816,"Downey, CA",West,41.0,575.3324916897433,3939.8363995572454,575.3324916897433,Tropical/Subtropical
HT_CA_Dunsmuir,1,Dunsmuir,CA,41.208209,-122.271953,36.1162,-119.6816,"Dunsmuir, CA",West,700.0,381.39372253108365,4010.0492919862954,381.39372253108365,Temperate
HT_CA_East_Los_Angeles,2,East Los Angeles,CA,34.0239015,-118.172015,36.1162,-119.6816,"East Los Angeles, CA",West,62.0,565.7694633994064,3939.656913090354,565.7694633994064,Tropical/Subtropical
HT_CA_Eastvale,1,Eastvale,CA,33.9747067,-117.566541,36.1162,-119.6816,"Eastvale, CA",West,199.0,607.9725204769225,3890.81271421989,607.9725204769225,Tropical/Subtropical
HT_CA_El_Sobrante,1,El Sobrante,CA,37.9744635,-122.3057294,36.1162,-119.6816,"El Sobrante, CA",West,69.0,24.303444042275856,4122.190501134735,24.303444042275856,Subtropical
HT_CA_Elk_Grove,1,Elk Grove,CA,38.4087993,-121.3716178,36.1162,-119.6816,"Elk Grove, CA",West,16.0,115.7527000454744,4028.991493420413,115.7527000454744,Subtropical
HT_CA_Elmira,1,Elmira,CA,38.3526,-121.9107658,36.1162,-119.6816,"Elmira, CA",West,20.0,78.12883973842831,4075.546414504922,78.12883973842831,Subtropical
HT_CA_Encinitas,4,Encinitas,CA,33.0369867,-117.2919818,36.1162,-119.6816,"Encinitas, CA",West,24.0,702.0570193160951,3911.0666675655416,702.0570193160951,Tropical/Subtropical
HT_CA_Encino,2,Encino,CA,34.1591324,-118.5016166,36.1162,-119.6816,"Encino, CA",West,243.0,534.5291468830097,3961.3445664810474,534.5291468830097,Tropical/Subtropical
HT_CA_Escondido,4,Escondido,CA,33.1216751,-117.0814849,36.1162,-119.6816,"Escondido, CA",West,200.0,707.8171588364527,3889.2840577679162,707.8171588364527,Tropical/Subtropical
HT_CA_Esparto,1,Esparto,CA,38.6930964,-122.018885,36.1162,-119.6816,"Esparto, CA",West,58.0,107.78392355610971,4072.142808740199,107.78392355610971,Subtropical
HT_CA_Eureka,3,Eureka,CA,40.8018746,-124.1707558,36.1162,-119.6816,"Eureka, CA",West,5.0,368.4401567695668,4176.034526910023,368.4401567695668,Temperate
HT_CA_Fair_Oaks,1,Fair Oaks,CA,38.642897,-121.2462453,36.1162,-119.6816,"Fair Oaks, CA",West,68.0,140.85239103709333,4010.255509193982,140.85239103709333,Subtropical
HT_CA_Fairfax,1,Fairfax,CA,37.9872935,-122.587967,36.1162,-119.6816,"Fairfax, CA",West,33.0,27.85083373472334,4145.033315118308,27.85083373472334,Subtropical
HT_CA_Fairfield,2,Fairfield,CA,38.2493581,-122.039966,36.1162,-119.6816,"Fairfield, CA",West,4.0,62.31933992373156,4090.000784209735,62.31933992373156,Subtropical
HT_CA_Fallbrook,2,Fallbrook,CA,33.3663105,-117.2232672,36.1162,-119.6816,"Fallbrook, CA",West,196.0,678.8192453030738,3889.7881899316203,678.8192453030738,Tropical/Subtropical
HT_CA_Folsom,2,Folsom,CA,38.6779591,-121.176058,36.1162,-119.6816,"Folsom, CA",West,66.0,147.985542960669,4003.2231623133334,147.985542960669,Subtropical
HT_CA_Fontana,7,Fontana,CA,34.0922947,-117.43433,36.1162,-119.6816,"Fontana, CA",West,380.0,607.5407657472316,3874.3531828098694,607.5407657472316,Tropical/Subtropical
HT_CA_Forks_of_Salmon,1,Forks of Salmon,CA,41.2571979,-123.3242063,36.1162,-119.6816,"Forks of Salmon, CA",West,376.0,394.36794863233354,4093.4500187593785,394.36794863233354,Temperate
HT_CA_Foster_City,1,Foster City,CA,37.5600336,-122.2688522,36.1162,-119.6816,"Foster City, CA",West,2.0,27.29749967832275,4134.9100602760955,27.29749967832275,Subtropical
HT_CA_Fountain_Valley,7,Fountain Valley,CA,33.7038145,-117.9627349,36.1162,-119.6816,"Fountain Valley, CA",West,11.0,605.2785064815816,3936.594219989058,605.2785064815816,Tropical/Subtropical
HT_CA_Fremont,5,Fremont,CA,37.5482697,-121.988571,36.1162,-119.6816,"Fremont, CA",West,17.0,45.58251782206519,4112.131255767627,45.58251782206519,Subtropical
HT_CA_Fresno,21,Fresno,CA,36.7394421,-119.78483,36.1162,-119.6816,"Fresno, CA",West,97.0,260.42528690941236,3960.2001759494797,260.42528690941236,Subtropical
HT_CA_Fullerton,9,Fullerton,CA,33.8708215,-117.929416,36.1162,-119.6816,"Fullerton, CA",West,51.0,593.3593940738575,3926.143840749362,593.3593940738575,Tropical/Subtropical
HT_CA_Garden_Grove,3,Garden Grove,CA,33.7746292,-117.9463717,36.1162,-119.6816,"Garden Grove, CA",West,26.0,600.318871777526,3931.9665966791285,600.318871777526,Tropical/Subtropical
HT_CA_Gardena,1,Gardena,CA,33.8815601,-118.2935879,36.1162,-119.6816,"Gardena, CA",West,14.0,570.4728579769763,3956.373317976034,570.4728579769763,Tropical/Subtropical
HT_CA_Glendale,13,Glendale,CA,34.1469416,-118.2478471,36.1162,-119.6816,"Glendale, CA",West,181.0,550.9196680443532,3940.500933404175,550.9196680443532,Tropical/Subtropical
HT_CA_Glendora,2,Glendora,CA,34.1361187,-117.865339,36.1162,-119.6816,"Glendora, CA",West,238.0,575.8732883959677,3908.735558951557,575.8732883959677,Tropical/Subtropical
HT_CA_Goleta,3,Goleta,CA,34.4358295,-119.8276389,36.1162,-119.6816,"Goleta, CA",West,8.0,437.8290119003102,4060.627658411848,437.8290119003102,Tropical/Subtropical
HT_CA_Granada_Hills,1,Granada Hills,CA,34.2661558,-118.5174342,36.1162,-119.6816,"Granada Hills, CA",West,313.0,524.566574006271,3957.8757773326997,524.566574006271,Tropical/Subtropical
HT_CA_Green_Valley,1,Green Valley,CA,34.6163079,-118.4034763,36.1162,-119.6816,"Green Valley, CA",West,912.0,503.18665667326474,3932.7492515931426,503.18665667326474,Tropical/Subtropical
HT_CA_Greenbrae,2,Greenbrae,CA,37.9485356,-122.5247031,36.1162,-119.6816,"Greenbrae, CA",West,29.0,21.384436917471465,4141.2677858192355,21.384436917471465,Subtropical
HT_CA_Hanford,3,Hanford,CA,36.3277959,-119.6461565,36.1162,-119.6816,"Hanford, CA",West,78.0,294.33309188116044,3965.0122965009077,294.33309188116044,Subtropical
HT_CA_Happy_Camp,1,Happy Camp,CA,41.814512,-123.3840305,36.1162,-119.6816,"Happy Camp, CA",West,372.0,456.0576027159682,4081.581018170724,456.0576027159682,Temperate
HT_CA_Harbor_City,5,Harbor City,CA,33.7911012,-118.3012604,36.1162,-119.6816,"Harbor City, CA",West,18.0,577.7922261989506,3961.1524986544973,577.7922261989506,Tropical/Subtropical
HT_CA_Hawthorne,3,Hawthorne,CA,33.9128272,-118.3426122,36.1162,-119.6816,"Hawthorne, CA",West,22.0,564.9112400553832,3959.083892885204,564.9112400553832,Tropical/Subtropical
HT_CA_Hayward,5,Hayward,CA,37.6688205,-122.080796,36.1162,-119.6816,"Hayward, CA",West,36.0,32.090318011228135,4115.157252313101,32.090318011228135,Subtropical
HT_CA_Healdsburg,3,Healdsburg,CA,38.6106812,-122.870138,36.1162,-119.6816,"Healdsburg, CA",West,30.0,100.82479209337313,4145.187352064587,100.82479209337313,Subtropical
HT_CA_Hemet,1,Hemet,CA,33.7475203,-116.9719684,36.1162,-119.6816,"Hemet, CA",West,487.0,664.8713881399121,3850.9695962940064,664.8713881399121,Tropical/Subtropical
HT_CA_Hermosa_Beach,3,Hermosa Beach,CA,33.8637822,-118.3992143,36.1162,-119.6816,"Hermosa Beach, CA",West,21.0,565.8258720137326,3966.0926659135253,565.8258720137326,Tropical/Subtropical
HT_CA_Hollister,2,Hollister,CA,36.8524545,-121.4016021,36.1162,-119.6816,"Hollister, CA",West,83.0,136.45664512518292,4090.546532917922,136.45664512518292,Subtropical
HT_CA_Hollywood,8,Hollywood,CA,34.0980031,-118.329523,36.1162,-119.6816,"Hollywood, CA",West,115.0,550.0080066593238,3949.5907074619076,550.0080066593238,Tropical/Subtropical
HT_CA_Huntington_Beach,9,Huntington Beach,CA,33.6783336,-118.000016,36.1162,-119.6816,"Huntington Beach, CA",West,23.0,605.2009395499186,3940.91126135186,605.2009395499186,Tropical/Subtropical
HT_CA_Huntington_Park,3,Huntington Park,CA,33.9805731,-118.2252073,36.1162,-119.6816,"Huntington Park, CA",West,54.0,566.1614503059865,3946.105066137147,566.1614503059865,Tropical/Subtropical
HT_CA_Indio,1,Indio,CA,33.7192808,-116.2188054,36.1162,-119.6816,"Indio, CA",West,2.0,718.7488971504865,3788.667862651728,718.7488971504865,Tropical/Subtropical
HT_CA_Inglewood,13,Inglewood,CA,33.9562003,-118.353132,36.1162,-119.6816,"Inglewood, CA",West,40.0,560.5851898446871,3957.9990379136716,560.5851898446871,Tropical/Subtropical
HT_CA_Inverness,1,Inverness,CA,38.1010337,-122.8569377,36.1162,-119.6816,"Inverness, CA",West,21.0,52.81788792279096,4162.962968709964,52.81788792279096,Subtropical
HT_CA_Ione,2,Ione,CA,38.3526913,-120.932717,36.1162,-119.6816,"Ione, CA",West,95.0,145.37422085555255,3994.7519732889705,145.37422085555255,Subtropical
HT_CA_Irvine,4,Irvine,CA,33.6856969,-117.825981,36.1162,-119.6816,"Irvine, CA",West,21.0,615.0869933893322,3925.8864730746445,615.0869933893322,Tropical/Subtropical
HT_CA_Irving,1,Irving,CA,37.7640738,-122.4654009,36.1162,-119.6816,"Irving, CA",West,85.0,4.227362846464305,4143.3646080018725,4.227362846464305,Subtropical
HT_CA_Kyburz,1,Kyburz,CA,38.7746298,-120.2968596,36.1162,-119.6816,"Kyburz, CA",West,1255.0,216.34788081725137,3927.293020590259,216.34788081725137,Subtropical
HT_CA_La_Canada_Flintridge,1,La Canada Flintridge,CA,34.1998302,-118.2005236,36.1162,-119.6816,"La Canada Flintridge, CA",West,373.0,549.5069425129033,3934.13623009591,549.5069425129033,Tropical/Subtropical
HT_CA_La_Jolla,5,La Jolla,CA,32.8458529,-117.2575702,36.1162,-119.6816,"La Jolla, CA",West,82.0,720.4360683383122,3917.25278537831,720.4360683383122,Tropical/Subtropical
HT_CA_La_Mesa,3,La Mesa,CA,32.7678288,-117.0230839,36.1162,-119.6816,"La Mesa, CA",West,163.0,741.0942964915761,3901.177358465635,741.0942964915761,Tropical/Subtropical
HT_CA_La_Mirada,1,La Mirada,CA,33.9060971,-118.0107092,36.1162,-119.6816,"La Mirada, CA",West,51.0,585.4349450229994,3931.395931433578,585.4349450229994,Tropical/Subtropical
HT_CA_La_Verne,1,La Verne,CA,34.1008426,-117.7678355,36.1162,-119.6816,"La Verne, CA",West,327.0,584.9585563065655,3902.0991873559947,584.9585563065655,Tropical/Subtropical
HT_CA_Lafayette,1,Lafayette,CA,37.8857582,-122.1180201,36.1162,-119.6816,"Lafayette, CA",West,93.0,29.246141770453086,4110.006691466939,29.246141770453086,Subtropical
HT_CA_Laguna,1,Laguna,CA,38.4210209,-121.4238414,36.1162,-119.6816,"Laguna, CA",West,9.0,113.00014700913233,4032.862258301561,113.00014700913233,Subtropical
HT_CA_Laguna_Beach,4,Laguna Beach,CA,33.5426975,-117.785366,36.1162,-119.6816,"Laguna Beach, CA",West,8.0,629.5553429774463,3929.0529206755446,629.5553429774463,Tropical/Subtropical
HT_CA_Laguna_Hills,1,Laguna Hills,CA,33.5948758,-117.6882067,36.1162,-119.6816,"Laguna Hills, CA",West,124.0,631.0889237251445,3918.4408614436825,631.0889237251445,Tropical/Subtropical
HT_CA_Lake_Arrowhead,1,Lake Arrowhead,CA,34.2571715,-117.1908912,36.1162,-119.6816,"Lake Arrowhead, CA",West,1574.0,611.7745160875174,3846.4369616749527,611.7745160875174,Montane
HT_CA_Lakewood,5,Lakewood,CA,33.8503463,-118.117191,36.1162,-119.6816,"Lakewood, CA",West,19.0,583.628251253609,3942.9177547983763,583.628251253609,Tropical/Subtropical
HT_CA_Lancaster,2,Lancaster,CA,34.6981064,-118.1366153,36.1162,-119.6816,"Lancaster, CA",West,718.0,514.4571457992623,3906.6917037474122,514.4571457992623,Tropical/Subtropical
HT_CA_Lennox,1,Lennox,CA,33.9380595,-118.357708,36.1162,-119.6816,"Lennox, CA",West,25.0,561.8642585778979,3959.2092300984577,561.8642585778979,Tropical/Subtropical
HT_CA_Live_Oak,1,Live Oak,CA,39.2757232,-121.65997,36.1162,-119.6816,"Live Oak, CA",West,24.0,179.27849149466553,4022.2255548514245,179.27849149466553,Subtropical
HT_CA_Livermore,1,Livermore,CA,37.6820583,-121.768053,36.1162,-119.6816,"Livermore, CA",West,150.0,58.33688061424728,4088.739641406462,58.33688061424728,Subtropical
HT_CA_Lodi,2,Lodi,CA,38.1342805,-121.2736022,36.1162,-119.6816,"Lodi, CA",West,18.0,108.31207950529497,4030.89333756665,108.31207950529497,Subtropical
HT_CA_Loma_Linda,2,Loma Linda,CA,34.0537971,-117.2610925,36.1162,-119.6816,"Loma Linda, CA",West,356.0,622.0972286003276,3861.4709763818432,622.0972286003276,Tropical/Subtropical
HT_CA_Lompoc,3,Lompoc,CA,34.6391501,-120.4579009,36.1162,-119.6816,"Lompoc, CA",West,34.0,390.0815302502804,4104.59233950916,390.0815302502804,Tropical/Subtropical
HT_CA_Lone_Pine,1,Lone Pine,CA,36.583176,-118.0783265,36.1162,-119.6816,"Lone Pine, CA",West,1281.0,407.505524730456,3823.642516498103,407.505524730456,Subtropical
HT_CA_Long_Beach,62,Long Beach,CA,33.7690164,-118.191604,36.1162,-119.6816,"Long Beach, CA",West,13.0,586.1099872559497,3952.913468356502,586.1099872559497,Tropical/Subtropical
HT_CA_Los_Alamitos,6,Los Alamitos,CA,33.8038865,-118.0772433,36.1162,-119.6816,"Los Alamitos, CA",West,12.0,589.9486634011532,3941.6696886901827,589.9486634011532,Tropical/Subtropical
HT_CA_Los_Altos,1,Los Altos,CA,37.3790629,-122.116578,36.1162,-119.6816,"Los Altos, CA",West,57.0,51.43613325074437,4129.284547862286,51.43613325074437,Subtropical
HT_CA_Los_Angeles,223,Los Angeles,CA,34.0536909,-118.242766,36.1162,-119.6816,"Los Angeles, CA",West,102.0,558.9746463259494,3944.2761106051007,558.9746463259494,Tropical/Subtropical
HT_CA_Los_Gatos,4,Los Gatos,CA,37.226611,-121.9746797,36.1162,-119.6816,"Los Gatos, CA",West,103.0,72.45303229106645,4123.450284952807,72.45303229106645,Subtropical
HT_CA_Lynwood,5,Lynwood,CA,33.924831,-118.2024154,36.1162,-119.6816,"Lynwood, CA",West,29.0,572.2256103112062,3946.713907807559,572.2256103112062,Tropical/Subtropical
HT_CA_Madera,3,Madera,CA,37.1716264,-119.7737991,36.1162,-119.6816,"Madera, CA",West,360.0,243.40134842792645,3942.478904348982,243.40134842792645,Subtropical
HT_CA_Malibu,3,Malibu,CA,34.035591,-118.689423,36.1162,-119.6816,"Malibu, CA",West,8.0,534.2299766094915,3982.751921776224,534.2299766094915,Tropical/Subtropical
HT_CA_Mammoth_Lakes,2,Mammoth Lakes,CA,37.6432525,-118.9668509,36.1162,-119.6816,"Mammoth Lakes, CA",West,2399.0,304.7729728376193,3857.5221410467557,304.7729728376193,Montane
HT_CA_Manhattan_Beach,10,Manhattan Beach,CA,33.8872777,-118.4104324,36.1162,-119.6816,"Manhattan Beach, CA",West,30.0,563.1447547622596,3965.967231835867,563.1447547622596,Tropical/Subtropical
HT_CA_Manteca,1,Manteca,CA,37.7986184,-121.2117148,36.1162,-119.6816,"Manteca, CA",West,12.0,106.41220426335302,4038.22675762488,106.41220426335302,Subtropical
HT_CA_Marin_County,1,Marin County,CA,38.0409144,-122.6199638,36.1162,-119.6816,"Marin County, CA",West,262.0,34.39323153262213,4145.6576000422465,34.39323153262213,Subtropical
HT_CA_Martinez,3,Martinez,CA,38.0138934,-122.1338674,36.1162,-119.6816,"Martinez, CA",West,8.0,36.529942509480065,4106.503403601611,36.529942509480065,Subtropical
HT_CA_Menlo_Park,3,Menlo Park,CA,37.4519671,-122.177992,36.1162,-119.6816,"Menlo Park, CA",West,19.0,41.70069255431085,4131.551088062812,41.70069255431085,Subtropical
HT_CA_Merced,5,Merced,CA,37.1641544,-120.7678602,36.1162,-119.6816,"Merced, CA",West,28.0,161.05310198037748,4025.5529619354475,161.05310198037748,Subtropical
HT_CA_Metz,1,Metz,CA,36.354966,-121.2115899,36.1162,-119.6816,"Metz, CA",West,75.0,190.7068590694771,4094.731822311523,190.7068590694771,Subtropical
HT_CA_Milipitas,1,Milipitas,CA,37.4187517,-121.877423,36.1162,-119.6816,"Milipitas, CA",West,27.0,62.07498714976608,4107.903511167134,62.07498714976608,Subtropical
HT_CA_Millbrae,1,Millbrae,CA,37.598958,-122.400941,36.1162,-119.6816,"Millbrae, CA",West,29.0,19.59565902172811,4144.354685687026,19.59565902172811,Subtropical
HT_CA_Milpitas,2,Milpitas,CA,37.4332273,-121.8989248,36.1162,-119.6816,"Milpitas, CA",West,6.0,59.584445860088145,4109.128159249343,59.584445860088145,Subtropical
HT_CA_Mission_Viejo,5,Mission Viejo,CA,33.5965685,-117.659405,36.1162,-119.6816,"Mission Viejo, CA",West,143.0,632.7178677781114,3915.931690888275,632.7178677781114,Tropical/Subtropical
HT_CA_Modesto,15,Modesto,CA,37.6393419,-120.9968892,36.1162,-119.6816,"Modesto, CA",West,29.0,126.33572202059405,4026.4017231268767,126.33572202059405,Subtropical
HT_CA_Monrovia,1,Monrovia,CA,34.1483499,-118.0014517,36.1162,-119.6816,"Monrovia, CA",West,174.0,566.2030805239347,3919.6634819187243,566.2030805239347,Tropical/Subtropical
HT_CA_Montclair,1,Montclair,CA,34.0775104,-117.6897776,36.1162,-119.6816,"Montclair, CA",West,327.0,591.8612088517366,3896.566159554238,591.8612088517366,Tropical/Subtropical
HT_CA_Montebello,4,Montebello,CA,34.0159398,-118.111975,36.1162,-119.6816,"Montebello, CA",West,61.0,570.110972518452,3934.9539306331553,570.110972518452,Tropical/Subtropical
HT_CA_Monterey,5,Monterey,CA,36.2231079,-121.387742,36.1162,-119.6816,"Monterey, CA",West,474.0,195.16444146647194,4114.839207306731,195.16444146647194,Subtropical
HT_CA_Monterey_Park,3,Monterey Park,CA,34.051522,-118.129807,36.1162,-119.6816,"Monterey Park, CA",West,144.0,566.0716979860837,3934.8490275668623,566.0716979860837,Tropical/Subtropical
HT_CA_Moorpark,1,Moorpark,CA,34.285558,-118.8820414,36.1162,-119.6816,"Moorpark, CA",West,163.0,501.4566618472819,3987.7278151401497,501.4566618472819,Tropical/Subtropical
HT_CA_Moraga,3,Moraga,CA,37.834897,-122.12883,36.1162,-119.6816,"Moraga, CA",West,148.0,26.441232330921014,4112.822252089327,26.441232330921014,Subtropical
HT_CA_Mount_Baldy,1,Mount Baldy,CA,34.2364191,-117.6591731,36.1162,-119.6816,"Mount Baldy, CA",West,1292.0,581.5100156183488,3886.8559063473986,581.5100156183488,Tropical/Subtropical
HT_CA_Mount_Shasta,1,Mount Shasta,CA,41.4091977,-122.1948645,36.1162,-119.6816,"Mount Shasta, CA",West,4294.0,403.9649615750521,3997.8660488248233,403.9649615750521,Alpine
HT_CA_Mountain_View,3,Mountain View,CA,37.3893889,-122.0832101,36.1162,-119.6816,"Mountain View, CA",West,31.0,52.08211979482496,4126.1152338676175,52.08211979482496,Subtropical
HT_CA_Murrieta,1,Murrieta,CA,33.560832,-117.210656,36.1162,-119.6816,"Murrieta, CA",West,344.0,663.8640548246631,3879.6984589327844,663.8640548246631,Tropical/Subtropical
HT_CA_Napa,5,Napa,CA,38.4898675,-122.3218414,36.1162,-119.6816,"Napa, CA",West,178.0,79.8202563545931,4104.441497395649,79.8202563545931,Subtropical
HT_CA_National_City,2,National City,CA,32.6781085,-117.0991967,36.1162,-119.6816,"National City, CA",West,22.0,744.2319790622158,3911.9190149910223,744.2319790622158,Tropical/Subtropical
HT_CA_Newport_Beach,17,Newport Beach,CA,33.6170092,-117.9294401,36.1162,-119.6816,"Newport Beach, CA",West,5.0,614.6205971491873,3937.7799229554025,614.6205971491873,Tropical/Subtropical
HT_CA_Niles,1,Niles,CA,37.5781419,-121.9804698,36.1162,-119.6816,"Niles, CA",West,25.0,44.45471727931815,4110.313190574941,44.45471727931815,Subtropical
HT_CA_Nord,1,Nord,CA,39.7796044,-121.9572023,36.1162,-119.6816,"Nord, CA",West,45.0,226.13891936514042,4029.5819733020444,226.13891936514042,Subtropical
